Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
398,petersonjerry,TikTok,678520,7,0.0834,482.45,0.0192,16063
399,fsanchez,LinkedIn,257586,6,0.0856,123.52,0.0258,49243
400,adunn,Facebook,470851,1,0.0986,952.5,0.0335,42865
401,debbieharris,LinkedIn,125437,2,0.102,187.74,0.0103,37245
402,xcruz,LinkedIn,187580,1,0.0856,469.53,0.022,32990
403,paul06,LinkedIn,241721,6,0.0986,81.9,0.0266,26221
404,toddbryan,Facebook,584835,6,0.0834,891.71,0.0138,11215
405,campbellross,Twitter,867269,5,0.0834,452.91,0.028,18042
406,uclark,Facebook,541645,7,0.0642,265.2,0.0208,11428
407,ntaylor,Facebook,460729,2,0.0642,959.49,0.0103,34575
408,fordrichard,TikTok,31288,3,0.0642,259.06,0.0447,26027
409,bettyray,Instagram,588791,2,0.102,70.91,0.0213,37679
410,james82,LinkedIn,778520,6,0.0834,208.78,0.0196,14154
411,allen72,LinkedIn,885302,2,0.0642,793.72,0.0329,2511
412,thomas49,TikTok,229262,5,0.0834,68.52,0.0174,16180
413,tammy29,Instagram,195479,1,0.102,774.51,0.0262,5812
414,david22,TikTok,377089,1,0.0834,367.56,0.0375,33717
415,andradewesley,Instagram,298756,6,0.102,70.66,0.0122,40315
416,qfisher,Facebook,849058,1,0.0856,690.0,0.0451,49534
417,susanbrown,TikTok,111872,4,0.0856,681.66,0.0306,43355
418,lisa30,Instagram,106557,7,0.0642,602.6,0.0427,24997
419,reneecontreras,TikTok,216904,3,0.0834,139.38,0.0371,1098
420,wrightnorman,Twitter,415846,5,0.0642,267.84,0.0249,1653
421,justinwilson,LinkedIn,466724,3,0.0642,869.07,0.0287,38274
422,mariahbell,Instagram,492878,5,0.0986,450.94,0.0328,38867
423,hunterjesus,TikTok,929588,1,0.102,580.89,0.042,35980
424,bberry,Facebook,177040,6,0.0986,902.41,0.0127,48859
425,hamiltonjessica,LinkedIn,321062,7,0.102,383.32,0.0433,25569
426,jason52,Facebook,115618,5,0.0986,563.74,0.0163,29477
427,jonesangela,Twitter,213426,4,0.0642,521.24,0.0428,8566
428,robert05,LinkedIn,535899,6,0.0986,565.07,0.0143,1512
429,stephen98,Twitter,175414,3,0.0642,514.6,0.0309,49836
430,andrew08,TikTok,952834,1,0.0642,411.29,0.0136,3570
431,ggonzalez,Twitter,674469,2,0.0986,671.12,0.0262,23446
432,jeremy87,TikTok,877006,1,0.0642,827.47,0.0454,38829
433,rebeccapatrick,LinkedIn,511897,6,0.102,206.84,0.0345,41186
434,beth19,Instagram,703295,4,0.0986,847.14,0.0154,26333
435,tonyaevans,Instagram,267342,2,0.0834,984.35,0.0477,31048
436,cooklinda,LinkedIn,801715,6,0.0642,522.77,0.0303,34264
437,yrodriguez,Twitter,851941,2,0.0856,277.98,0.0397,17305
438,thomas49,Twitter,70676,1,0.0642,270.38,0.0412,36664
439,cboyd,Instagram,756769,2,0.0642,731.75,0.0375,32410
440,dylanriley,Facebook,828887,2,0.102,127.9,0.0132,17044
441,clarkdavid,Facebook,40465,1,0.102,330.78,0.0324,14394
442,skinnerjacob,LinkedIn,851163,7,0.0834,153.92,0.0133,7293
443,dylanriley,Instagram,659110,7,0.102,373.18,0.0175,8890
444,xshort,Instagram,179967,2,0.0856,899.1,0.0384,20109
445,ntaylor,Twitter,556254,2,0.0834,511.26,0.0145,32841
446,michelleriggs,LinkedIn,697549,6,0.0642,867.62,0.0301,25765
447,hughesjohn,LinkedIn,684877,6,0.0642,913.44,0.0361,4774
448,ysmith,Instagram,525267,3,0.0834,105.5,0.0181,45702
449,cooklinda,LinkedIn,630145,4,0.102,190.5,0.0488,35899
450,lrodgers,Instagram,897697,7,0.102,152.61,0.0131,46254
451,kevingarcia,Twitter,730937,6,0.0834,119.48,0.0417,11717
452,twagner,Instagram,581661,4,0.102,387.36,0.0152,22519
453,hernandezvanessa,Twitter,590600,6,0.0834,143.89,0.0283,17614
454,justinwilson,TikTok,372976,6,0.102,882.09,0.0303,34407
455,kimryan,Instagram,489588,3,0.0856,369.37,0.0266,25820
456,canderson,Facebook,236850,6,0.0856,633.93,0.0423,38293
457,carpenterpamela,Twitter,310991,1,0.0834,652.74,0.0278,42482
458,tonyarobertson,Facebook,309264,2,0.102,753.84,0.0101,39040
459,llopez,LinkedIn,597335,1,0.0642,313.66,0.0406,41656
460,mauricecalderon,Instagram,138167,6,0.102,692.69,0.048,33585
461,michael65,Facebook,723469,1,0.102,539.58,0.0332,22561
462,brenda52,Twitter,503309,1,0.0642,411.29,0.0264,26404
463,kristy65,Twitter,211477,1,0.102,156.13,0.0278,33276
464,angelsmith,LinkedIn,835891,3,0.0856,905.43,0.0175,17637
465,owensnatalie,Twitter,192260,1,0.0856,225.29,0.0499,38944
466,barneszachary,LinkedIn,301995,5,0.0642,421.56,0.0274,46848
467,chenjoseph,Facebook,293488,3,0.0642,641.6,0.0119,19047
468,elizabethelliott,Facebook,719572,7,0.0856,353.04,0.0197,33075
469,emily77,LinkedIn,465599,6,0.0642,962.84,0.0354,31821
470,thomasjonathan,TikTok,86391,1,0.0642,767.4,0.0402,38181
471,emily36,TikTok,21716,4,0.102,563.74,0.0429,38384
472,kimberly47,Facebook,653597,3,0.0642,245.68,0.0434,9178
473,robertsjared,LinkedIn,373768,2,0.0856,468.77,0.0104,29657
474,medinanatalie,Instagram,618902,1,0.0986,322.9,0.0194,20933
475,jeffreymcneil,TikTok,562201,6,0.0856,966.84,0.0202,23436
476,ulandry,Twitter,668078,6,0.0856,646.61,0.032,31996
477,stephaniehouse,Twitter,870269,3,0.0642,114.01,0.0174,33124
478,justin99,Twitter,608610,5,0.102,132.5,0.0198,6739
479,ashley65,Instagram,561989,3,0.0856,888.13,0.038,47964
480,pittmanfrank,TikTok,60841,4,0.0856,970.21,0.045,43097
481,morgancook,TikTok,155508,1,0.0642,728.89,0.0278,41465
482,cody18,LinkedIn,614021,1,0.102,136.15,0.0181,48944
483,nicole57,Facebook,764467,4,0.0642,774.51,0.0378,46910
484,thomasjonathan,Facebook,169753,2,0.0856,919.28,0.0102,46048
485,kstewart,LinkedIn,871836,1,0.0642,817.09,0.0193,49494
486,dmartin,Twitter,758258,7,0.0986,423.83,0.0273,31691
487,ronnie15,TikTok,460671,6,0.0642,358.78,0.0479,22398
488,uluna,TikTok,483010,3,0.0986,584.37,0.0351,49166
489,laura14,LinkedIn,519190,5,0.0642,810.62,0.0145,49808
490,jonathan26,Instagram,494299,7,0.0642,422.61,0.0174,27954
491,zblackburn,Facebook,134849,5,0.0986,870.78,0.046,33144
492,pierceaaron,Twitter,381316,1,0.0642,551.25,0.0497,45962
493,connie46,Twitter,697600,1,0.102,741.69,0.0381,38177
494,qshannon,Facebook,751768,5,0.102,53.9,0.0106,15434
495,tristanpearson,LinkedIn,588022,4,0.0834,159.96,0.0262,5769
496,jonesjerry,Instagram,395575,7,0.0642,513.6,0.0175,46542
497,markguzman,LinkedIn,188944,3,0.0834,53.54,0.0283,11275
498,alyssa15,Facebook,404533,6,0.0642,103.15,0.0366,48212
499,xdavis,TikTok,832370,2,0.0856,282.33,0.0445,29258
500,bettyray,Instagram,827377,4,0.0642,336.2,0.0221,7105
501,garciasarah,TikTok,655962,1,0.0986,323.15,0.0363,13810
502,mariewilliams,Instagram,539707,2,0.102,153.65,0.0417,4935
503,henrykendra,Twitter,232079,5,0.0856,789.0,0.0108,14967
504,skinnerjacob,TikTok,172725,6,0.0642,492.15,0.0336,2734
505,jeffreyrice,Instagram,677418,6,0.0856,376.11,0.0402,14329
506,smallsteven,Instagram,426954,7,0.0986,379.97,0.0375,44245
507,ibrock,Twitter,753093,7,0.0986,800.15,0.0488,3216
508,ptorres,Instagram,361070,1,0.0642,612.83,0.0378,19383
509,aliciajohns,TikTok,925780,6,0.0986,387.96,0.0499,47809
510,johnsonkelly,Twitter,847189,6,0.0856,361.46,0.0418,14819
511,keith55,Instagram,996788,4,0.0856,482.45,0.031,38842
512,gilbertdavid,Facebook,452466,7,0.102,494.5,0.032,27947
513,turnerchristopher,TikTok,250932,1,0.0642,965.17,0.0306,25786
514,kellidaniel,TikTok,421922,1,0.0834,618.92,0.0418,37911
515,justin99,LinkedIn,463579,1,0.0834,555.43,0.0314,30688
516,morrisonheidi,Instagram,750288,4,0.0642,560.62,0.0392,30173
517,erica07,Twitter,814585,3,0.0986,587.97,0.0406,33914
518,tinajones,TikTok,290041,5,0.0834,748.28,0.0233,36299
519,nperez,Instagram,849232,3,0.0986,54.61,0.0316,10258
520,dmiller,Twitter,611593,4,0.0856,94.05,0.0108,29446
521,martinjoseph,Instagram,915860,2,0.0986,529.18,0.0178,23101
522,hwashington,Facebook,875312,7,0.0642,932.62,0.0357,19679
523,chavezjason,Facebook,821425,2,0.0642,73.0,0.0313,11585
524,tonyarobertson,Twitter,646112,1,0.0834,70.66,0.0424,35349
525,friley,TikTok,981055,6,0.0834,875.2,0.049,45607
526,sriley,Facebook,480862,1,0.0856,264.98,0.0314,25429
527,romerojorge,Facebook,961934,1,0.102,216.91,0.0315,46216
528,scott72,Instagram,872666,2,0.0834,264.48,0.0227,46994
529,muellerolivia,Instagram,914602,1,0.0834,454.84,0.0226,39929
530,morganmelanie,LinkedIn,174705,4,0.0986,541.86,0.0165,20334
531,sparksshane,LinkedIn,344950,3,0.0986,894.32,0.0384,32050
532,ibrock,Twitter,432761,6,0.0642,884.06,0.025,17455
533,boothjacob,Twitter,854878,1,0.0986,99.67,0.0209,1539
534,lisa32,LinkedIn,437759,5,0.0986,349.32,0.0158,19542
535,huberharold,LinkedIn,393027,2,0.0834,602.6,0.0306,23726
536,ericajohns,LinkedIn,178882,7,0.0856,103.1,0.0447,30367
537,austingarza,Instagram,86892,7,0.0856,268.1,0.0245,18497
538,duranbrittany,LinkedIn,166836,1,0.102,515.08,0.0237,3983
539,carpenterpamela,Instagram,438181,4,0.102,737.59,0.0345,21635
540,williamsongarrett,Instagram,603240,1,0.102,304.18,0.0106,26184
541,tracistephens,Instagram,96503,4,0.0642,449.39,0.0213,36994
542,vgriffith,Instagram,451541,3,0.0642,865.43,0.0172,22444
543,perezbobby,Facebook,789109,6,0.0986,57.23,0.0186,40952
544,dixonjulie,Instagram,39629,6,0.0834,492.15,0.0486,25463
545,bberry,Instagram,183919,1,0.0834,787.7,0.0106,49789
546,wmercado,Instagram,377553,5,0.102,433.83,0.0415,9438
547,smallsteven,Twitter,451936,3,0.0856,783.6,0.0255,7261
548,michael30,LinkedIn,534989,2,0.0834,775.97,0.0213,24199
549,paulprice,Instagram,528802,3,0.102,396.19,0.0354,35631
550,stephanie37,Twitter,150561,7,0.0834,222.59,0.0258,41990
551,blakebell,LinkedIn,99039,1,0.0856,998.2,0.0273,49185
552,jonesjerry,Facebook,212101,2,0.0856,440.37,0.0246,15986
553,smithkristin,Instagram,958163,6,0.0986,894.7,0.042,12767
554,christopherhoward,Facebook,379467,7,0.0856,561.63,0.0148,29298
555,sonya64,Facebook,286645,5,0.0856,358.83,0.0272,37655
556,kbass,Facebook,566933,3,0.0856,853.64,0.0285,40346
557,williamwyatt,Twitter,983025,7,0.102,555.48,0.0311,31344
558,kstewart,Twitter,623211,4,0.0834,965.45,0.0313,15342
559,timothyrandall,TikTok,788568,1,0.0856,986.41,0.0409,48773
560,andrew53,TikTok,601288,4,0.0856,890.31,0.0493,34180
561,billpage,Facebook,520668,4,0.0986,612.95,0.0116,5066
562,manuel94,Facebook,622190,4,0.0856,353.04,0.047,43312
563,palmerjeffrey,TikTok,9872,2,0.0986,428.98,0.0258,9644
564,hbarnes,LinkedIn,579591,1,0.0986,250.43,0.041,18124
565,baileykerry,TikTok,497636,1,0.102,261.62,0.0249,26724
566,qsmith,LinkedIn,520268,2,0.0986,884.06,0.041,10397
567,ujones,Facebook,981779,7,0.0856,429.09,0.028,46767
568,lbaldwin,Facebook,232065,4,0.0834,119.48,0.0255,5928
569,russellmelissa,Twitter,659372,5,0.0986,569.7,0.0164,40043
570,sarahyang,Facebook,256786,6,0.0834,817.67,0.0431,36084
571,duranbrittany,TikTok,183941,3,0.0834,735.9,0.0304,31465
572,perezjacqueline,Instagram,557877,5,0.0986,133.64,0.0297,31626
573,logan51,Twitter,840826,5,0.102,62.71,0.0363,35021
574,joe98,Facebook,664912,7,0.0834,364.3,0.0328,34551
575,turnerchristopher,Twitter,472604,5,0.0856,993.52,0.0115,23268
576,megan53,Facebook,709531,1,0.0856,233.02,0.0371,45486
577,kelleytina,Instagram,273458,2,0.0834,612.01,0.038,45944
578,bclark,TikTok,918878,5,0.0642,555.7,0.0417,41029
579,garciakatherine,Twitter,922096,4,0.0642,944.87,0.0415,32577
580,gregory84,TikTok,859033,4,0.0986,408.67,0.0191,8929
581,cynthia25,Instagram,630261,5,0.102,446.68,0.0227,28208
582,xgarcia,Instagram,686453,7,0.0856,278.42,0.0492,24951
583,eric65,TikTok,508378,5,0.0834,841.85,0.0147,35355
584,kgraves,Facebook,546210,1,0.0986,363.0,0.0465,35564
585,tracistephens,Facebook,443101,1,0.102,869.07,0.023,27266
586,debbieharris,Twitter,846572,4,0.0856,783.6,0.0328,35409
587,coxricardo,Facebook,556829,3,0.0642,587.66,0.047,23145
588,gclark,Twitter,675023,3,0.0642,228.19,0.0477,31525
589,robertsjennifer,Twitter,871829,5,0.0834,869.72,0.019,34055
590,adam31,Facebook,287119,1,0.0834,97.1,0.0128,37934
591,charles14,LinkedIn,527396,6,0.102,195.91,0.0262,18096
592,travis06,Twitter,76839,6,0.0986,612.83,0.0226,15650
593,timothy62,LinkedIn,394107,3,0.0642,637.73,0.0213,9352
594,dmartin,Twitter,424459,3,0.0642,934.87,0.0106,48757
595,gene05,TikTok,126359,4,0.0834,491.99,0.0425,15495
596,dmiller,LinkedIn,731718,3,0.0834,969.88,0.019,47180
597,wsmith,LinkedIn,913656,7,0.0856,237.74,0.0219,30230
598,robertharrington,TikTok,496593,1,0.0642,421.56,0.0439,24824
599,stephaniehouse,LinkedIn,161475,1,0.0986,334.54,0.0404,21234
600,lrusso,Instagram,191619,5,0.0986,139.18,0.0411,26808
601,eugene39,LinkedIn,105085,2,0.0642,511.76,0.0213,8787
602,nlewis,Facebook,567722,7,0.0986,617.22,0.0194,20939
603,deannathompson,TikTok,282099,2,0.0642,164.09,0.0315,9253
604,teresa99,TikTok,271157,1,0.0986,966.01,0.04,1329
605,plindsey,Instagram,777374,5,0.0986,877.89,0.013,10243
606,tammyhowell,Facebook,808546,3,0.0642,756.25,0.0227,43316
607,masonjames,Facebook,225467,5,0.0856,798.27,0.0361,33398
608,ujones,Facebook,266743,7,0.0856,170.04,0.0278,47182
609,samanthasmith,Instagram,45243,6,0.0856,82.89,0.0294,22203
610,lsherman,TikTok,838861,2,0.102,692.69,0.0176,48549
611,uflowers,Instagram,200716,6,0.0856,989.88,0.0154,12613
612,kevingarcia,Facebook,227377,6,0.0642,640.55,0.012,48906
613,zbush,Twitter,485920,4,0.0642,275.71,0.0103,14336
614,hardyalexander,TikTok,371365,5,0.0834,603.07,0.0479,34837
615,carpenterthomas,LinkedIn,275681,5,0.102,928.28,0.0166,3570
616,kathrynsingh,Twitter,456966,4,0.0856,641.6,0.0206,37784
617,smallsteven,Facebook,671317,4,0.0834,892.6,0.0406,35570
618,lawrencejulie,Twitter,211632,6,0.0834,241.52,0.0435,12085
619,nicholaspeters,LinkedIn,800854,5,0.0642,762.66,0.0341,26498
620,lisaallen,Facebook,170908,1,0.0986,539.03,0.0483,10692
621,kaylasmith,TikTok,805423,3,0.0834,692.68,0.0456,33937
622,andersonnina,Facebook,985086,7,0.102,96.71,0.0409,39516
623,kimberly57,Twitter,11764,2,0.0642,274.72,0.0136,42309
624,edward01,Facebook,233787,7,0.102,76.36,0.0155,42813
625,joandyer,LinkedIn,9088,2,0.0856,99.67,0.0136,37784
626,hernandezpatricia,Twitter,897618,7,0.0856,578.37,0.049,30367
627,sriley,Instagram,408214,5,0.0642,984.35,0.0427,5638
628,hunterbriana,Facebook,23033,1,0.0856,932.47,0.0281,41746
629,richardmiller,Facebook,340000,3,0.0986,176.28,0.0427,14709
630,henrykendra,Facebook,927896,3,0.0856,247.27,0.016,26808
631,karen03,Instagram,579562,2,0.102,946.08,0.0213,41541
632,brenda00,Facebook,190521,7,0.102,801.17,0.0275,37546
633,kelly58,LinkedIn,570457,3,0.0856,488.49,0.0286,12600
634,sara29,Facebook,666715,1,0.102,587.66,0.0456,8267
635,sonya64,Instagram,817259,4,0.0642,820.13,0.0425,21129
636,hughesmatthew,Facebook,193045,5,0.0642,432.08,0.0381,26074
637,robertharrington,TikTok,231877,3,0.102,966.01,0.0363,27271
638,carpenterthomas,Instagram,932230,6,0.0834,778.33,0.0387,14595
639,royharper,TikTok,685585,7,0.0642,189.36,0.0142,26925
640,shawnallen,LinkedIn,435322,6,0.0834,422.04,0.0159,15428
641,morgan06,Facebook,140281,1,0.0986,715.11,0.0423,14968
642,rebekah51,Twitter,958444,3,0.102,798.27,0.0311,1909
643,chavezjason,TikTok,885471,6,0.0642,296.14,0.0154,8530
644,lsaunders,Facebook,36051,2,0.0856,649.02,0.0423,49967
645,jeffreymyers,Twitter,983623,7,0.0834,278.42,0.0205,23900
646,smithdanielle,LinkedIn,59899,4,0.0834,394.17,0.0144,18448
647,ericajohns,Facebook,252253,2,0.0986,105.5,0.0247,3090
648,zhobbs,LinkedIn,908043,1,0.0834,893.56,0.0229,45890
649,ghall,Facebook,907220,4,0.0856,966.47,0.0264,48083
650,harrismichael,TikTok,191579,7,0.0856,840.87,0.024,17801
651,parsonsashley,LinkedIn,808269,5,0.102,357.45,0.0278,33214
652,blake06,Instagram,762694,6,0.0856,287.9,0.0191,31460
653,meghan87,Facebook,432557,2,0.0834,432.08,0.0276,38055
654,sophia02,Twitter,764375,6,0.0834,719.2,0.0196,37221
655,molly66,Instagram,693566,3,0.0856,276.29,0.0137,23576
656,paulprice,Twitter,120967,2,0.0986,386.33,0.0496,13526
657,kdavis,LinkedIn,506458,6,0.102,584.81,0.0342,21462
658,tgraham,Twitter,599779,4,0.0856,265.18,0.0427,30241
659,donna02,TikTok,318181,2,0.0642,176.28,0.0321,34544
660,xshort,Facebook,437505,4,0.102,698.14,0.0384,21633
661,kayla25,Instagram,608069,7,0.0834,268.1,0.03,2639
662,jeffery32,TikTok,57934,1,0.102,139.04,0.0231,21285
663,zblackburn,LinkedIn,260190,3,0.0986,953.16,0.0372,23930
664,nicholasnorton,LinkedIn,87053,5,0.0834,337.84,0.0119,25964
665,dawnwilkerson,TikTok,182706,6,0.0986,974.35,0.0427,8821
666,xroberts,Facebook,887243,2,0.102,387.36,0.0153,18204
667,jonesangela,Facebook,585208,6,0.0834,257.67,0.0479,44976
668,campbellross,LinkedIn,89163,6,0.0986,584.81,0.0152,8753
669,ashley37,TikTok,221387,7,0.0986,152.87,0.0371,7606
670,dixonjulie,LinkedIn,352895,6,0.0834,270.91,0.0318,33012
671,stephaniehouse,Twitter,320006,7,0.0642,375.89,0.0146,42865
672,patrick62,Twitter,754457,7,0.102,703.39,0.0237,14130
673,graymelinda,LinkedIn,428090,7,0.0834,541.86,0.0103,1553
674,gabriellashort,LinkedIn,203763,4,0.0856,135.84,0.0371,10147
675,richardspatrick,Facebook,889756,4,0.0856,194.99,0.0295,46917
676,edwardschristina,LinkedIn,206335,3,0.0642,715.11,0.0119,18262
677,andrewgregory,Facebook,660656,1,0.0834,710.67,0.0353,1342
678,alyssa19,Instagram,576830,5,0.0834,446.68,0.0286,14645
679,kelly58,LinkedIn,677746,6,0.0986,714.36,0.0486,16322
680,elizabethwilson,Facebook,956376,4,0.0642,454.63,0.023,35794
681,davidvaldez,Facebook,96842,5,0.102,307.41,0.0313,40281
682,bondrebecca,LinkedIn,839806,4,0.0642,238.14,0.0244,42094
683,jeffery32,Twitter,854711,1,0.102,429.09,0.0469,30710
684,parsonsmichael,Twitter,688749,3,0.0986,164.09,0.0136,32479
685,diana02,Twitter,885485,6,0.0834,902.41,0.0221,33610
686,bondrebecca,Facebook,283991,4,0.0642,98.2,0.0252,12589
687,aandrade,Instagram,258679,5,0.0856,402.45,0.0326,48501
688,donaldthompson,TikTok,762251,3,0.0856,117.05,0.0403,7816
689,hbrooks,LinkedIn,335924,2,0.0986,429.58,0.0422,45886
690,zwhite,Instagram,489204,4,0.0986,456.61,0.0107,26527
691,cynthia25,Twitter,298176,4,0.0834,384.1,0.0258,40640
692,tracy84,LinkedIn,936942,5,0.0642,90.38,0.0227,3000
693,bberry,Instagram,899648,3,0.0986,411.63,0.0277,42638
694,jeremy87,LinkedIn,636522,4,0.0642,494.5,0.0307,17127
695,michellemcdaniel,LinkedIn,674800,5,0.102,357.45,0.0307,33830
696,richardmiller,Twitter,12495,6,0.0856,496.08,0.0247,24918
697,asimon,Facebook,157852,5,0.102,216.91,0.0411,1945
698,mary48,Instagram,74321,1,0.0834,966.97,0.0306,24335
699,robert31,Twitter,849385,1,0.102,474.87,0.042,47103
700,larryperez,Instagram,124492,6,0.102,142.77,0.0334,11510
701,qfisher,LinkedIn,416032,4,0.0834,208.78,0.0242,27972
702,kevin80,Twitter,564125,5,0.0986,224.95,0.0481,12082
703,harrisjacob,Facebook,701260,1,0.0986,81.9,0.0227,5645
704,rgarrison,TikTok,86212,6,0.0856,826.28,0.0479,4934
705,bethgrimes,LinkedIn,227787,7,0.0856,997.04,0.0434,33251
706,teresageorge,Twitter,244777,7,0.0834,596.41,0.0113,35508
707,melissa08,Twitter,180297,4,0.0986,134.83,0.0278,13644
708,valentinetammy,LinkedIn,628712,4,0.0834,557.76,0.0281,42573
709,garciasarah,TikTok,958245,2,0.0642,609.25,0.0331,3154
710,rgarrison,LinkedIn,704745,3,0.102,225.29,0.0357,29827
711,smallsteven,Facebook,756329,1,0.0986,181.32,0.0192,39338
712,emily58,Facebook,788961,7,0.0856,916.1,0.0139,14502
713,fordrichard,TikTok,773627,3,0.0986,129.94,0.0227,40332
714,aandrade,Facebook,508965,5,0.0986,572.3,0.014,28388
715,zbriggs,TikTok,276441,3,0.0856,745.68,0.0372,25685
716,hardyalexander,LinkedIn,15789,5,0.0834,584.37,0.0175,48938
717,michaelgonzales,Twitter,841874,6,0.0642,694.21,0.0103,46642
718,nrodriguez,LinkedIn,421449,5,0.102,218.95,0.0311,36001
719,tammy73,Facebook,751177,1,0.0856,966.84,0.0494,12556
720,gmcintosh,Instagram,45715,3,0.0986,640.57,0.0134,36499
721,victoria05,Facebook,611461,1,0.102,357.45,0.0439,36884
722,rjohnston,LinkedIn,938865,2,0.0856,535.84,0.0311,30568
723,kaitlyn63,Instagram,586470,6,0.0856,422.61,0.049,23603
724,rebekah51,Facebook,923414,2,0.102,130.29,0.041,40823
725,wongrichard,TikTok,838510,2,0.102,573.91,0.0258,11320
726,lance30,Facebook,603774,1,0.0834,517.59,0.0175,31227
727,nicholas61,Facebook,654858,5,0.102,265.2,0.0127,27793
728,besparza,LinkedIn,117161,7,0.0986,800.15,0.016,12908
729,wilsonrobert,LinkedIn,95876,7,0.102,610.44,0.0267,45921
730,edwardschristina,Twitter,542532,2,0.0834,380.5,0.043,13726
731,angelsmith,Instagram,655851,3,0.0856,441.13,0.0427,36526
732,mackeric,LinkedIn,244671,3,0.0986,244.23,0.0143,6871
733,michael65,Facebook,659887,3,0.0642,482.45,0.0361,10523
734,campbellross,Instagram,159012,6,0.0856,449.39,0.0439,16251
735,eugene39,Twitter,626612,3,0.0642,507.39,0.0419,12459
736,michaelpatrick,Facebook,587247,4,0.0834,847.14,0.0419,40396
737,tlee,Facebook,497822,6,0.102,360.29,0.0133,41285
738,voconnor,Twitter,722859,1,0.0834,427.92,0.0378,21251
739,rcaldwell,LinkedIn,661675,7,0.0642,238.14,0.0352,47952
740,chenjoseph,TikTok,864832,4,0.0834,203.52,0.0456,38331
741,coxricardo,Instagram,245906,4,0.102,741.79,0.0171,29355
742,elizabeth86,Instagram,326120,5,0.0986,600.01,0.024,31010
743,omccann,Instagram,811465,6,0.0856,810.62,0.031,33247
744,hunterjesus,Instagram,408516,7,0.0856,177.32,0.0475,2993
745,colestevens,TikTok,741055,1,0.0642,671.12,0.0247,25082
746,tracy84,TikTok,20336,3,0.0856,541.86,0.0293,32885
747,ybrock,LinkedIn,614696,1,0.0986,822.36,0.0391,16149
748,david74,Twitter,19519,6,0.0986,376.11,0.019,23414
749,ctorres,Twitter,124447,7,0.102,692.68,0.0476,2193
750,shawn32,TikTok,349525,7,0.0856,287.49,0.0133,47017
751,jesse39,LinkedIn,654756,6,0.0834,225.29,0.0417,23180
752,rebekah51,LinkedIn,267066,4,0.0856,568.9,0.0128,19154
753,simmonscarrie,TikTok,636772,2,0.0856,550.71,0.0403,35544
754,samantha64,TikTok,697703,4,0.0834,913.44,0.0278,48053
755,carterelizabeth,Facebook,278832,6,0.0642,576.61,0.045,44691
756,austingarza,Twitter,59262,4,0.102,352.48,0.0432,34186
757,schmittjason,Facebook,356154,6,0.102,967.56,0.0216,7401
758,ashley80,Facebook,614200,1,0.0986,864.15,0.0394,47946
759,alexandermckenzie,Twitter,144308,6,0.0642,600.46,0.0314,20691
760,murraykyle,Instagram,309510,2,0.0834,131.64,0.0262,30368
761,andrewgregory,Twitter,634912,4,0.0642,70.91,0.0496,33126
762,kristinemalone,Facebook,694539,5,0.0642,397.7,0.0107,26320
763,mikaylataylor,Instagram,140491,5,0.0642,511.76,0.0287,16479
764,owenskeith,TikTok,362760,3,0.102,599.73,0.0353,29714
765,shermanjoshua,TikTok,182659,4,0.0856,895.84,0.0245,42598
766,mauricecalderon,Facebook,226407,2,0.0642,264.48,0.0297,14838
767,cameron78,Instagram,572348,4,0.0986,577.15,0.0277,32622
768,perezbobby,Twitter,418147,3,0.0834,878.37,0.0174,41181
